"pegawai_id","nip","nama_lengkap","tempat_lahir","tanggal_lahir","jenis_kelamin","jenis_asn","agama_id","pendidikan_terakhir_id","instansi_id","jabatan_id","pangkat_id","tanggal_masuk","status_pegawai","alamat","created_at","updated_at"
6946,"197203092025074548",Ajiman Nurdiyanti,Jakarta,1972-03-09,P,PNS,1,4,36,8,9,2025-07-23,Aktif,"Gg. Peta No. 75, Blitar, Banten 40726",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6947,"198411032011081276",R. Intan Padmasari,Surabaya,1984-11-03,P,PPPK,1,4,34,1,6,2011-08-01,Aktif,"Gg. Pasteur No. 38, Batam, MU 00215",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6948,"200107042026029831",Ella Handayani,Cirebon,2001-07-04,P,PNS,1,2,26,5,1,2026-02-02,Aktif,"Jl. BKR No. 3, Palembang, Riau 42420",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6949,"200406162026036502",Harsana Thamrin,Semarang,2004-06-16,P,PNS,1,2,6,6,1,2026-03-25,Aktif,"Gang Jend. A. Yani No. 78, Parepare, Bengkulu 19968",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6950,"199402072022126661",Jayadi Aryani,Bogor,1994-02-07,L,PNS,1,4,19,7,6,2022-12-19,Aktif,"Jalan M.H Thamrin No. 93, Ternate, Sulawesi Tengah 63547",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6951,"199503072019063375",Michelle Siregar,Yogyakarta,1995-03-07,P,PNS,1,4,4,1,2,2019-06-25,Aktif,"Jalan Cihampelas No. 90, Metro, AC 53691",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6952,"197104182008095924","Hesti Maulana, M.Farm",Makassar,1971-04-18,P,PNS,2,4,27,6,7,2008-09-20,Aktif,"Gang Cikutra Barat No. 6, Cilegon, Sulawesi Utara 22817",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6953,"200406192026046438",Keisha Wibowo,Depok,2004-06-19,L,PNS,1,4,33,14,1,2026-04-01,Aktif,"Jalan Suniaraja No. 33, Cilegon, AC 89013",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6954,"197404232016074506",Oliva Hardiansyah,Yogyakarta,1974-04-23,L,PNS,1,4,40,16,8,2016-07-09,Aktif,"Gg. Erlangga No. 34, Yogyakarta, BA 59172",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6955,"199902032021064195",Murti Jailani,Jakarta,1999-02-03,P,PNS,1,5,4,18,1,2021-06-18,Aktif,"Jl. H.J Maemunah No. 2, Bandar Lampung, MU 88988",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6956,"200111152023127416",Wani Suryono,Padang,2001-11-15,P,PPPK,1,4,31,12,2,2023-12-11,Aktif,"Gg. Moch. Toha No. 4, Denpasar, Jawa Timur 28480",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6957,"199702262024107496","Cut Febi Gunawan, M.Pd",Malang,1997-02-26,P,PNS,1,5,12,5,6,2024-10-10,Aktif,"Gang Dr. Djunjunan No. 584, Tangerang, JT 18461",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6958,"197409302004054417",Rosman Zulkarnain,Makassar,1974-09-30,L,PNS,1,4,6,23,5,2004-05-16,Aktif,"Jl. Ahmad Yani No. 3, Surakarta, SN 28176",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6959,"196407202013120042",Sarah Hasanah,Solo,1964-07-20,L,PNS,1,4,42,1,8,2013-12-19,Pensiun,"Gang Suniaraja No. 20, Pagaralam, Aceh 23935",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6960,"200205182024090900","Silvia Sitompul, S.Psi",Bekasi,2002-05-18,P,PNS,1,4,13,14,1,2024-09-15,Aktif,"Jl. Indragiri No. 754, Pangkalpinang, JB 54604",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6961,"196608212017015821","Unjani Puspasari, S.T.",Bogor,1966-08-21,P,PNS,3,4,23,14,8,2017-01-28,Aktif,"Jalan HOS. Cokroaminoto No. 179, Banda Aceh, NT 39363",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6962,"196708092023085944",Wirda Ardianto,Tasikmalaya,1967-08-09,L,PNS,1,4,16,7,9,2023-08-08,Pensiun,"Gang Pasirkoja No. 9, Cirebon, JT 78176",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6963,"198911162021097951",Lantar Prasasta,Denpasar,1989-11-16,P,PPPK,1,4,45,1,7,2021-09-05,Aktif,"Jl. Sadang Serang No. 64, Mojokerto, NB 28830",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6964,"197405262021097032",Almira Hutagalung,Bekasi,1974-05-26,L,PNS,1,5,24,20,9,2021-09-19,Aktif,"Gang Yos Sudarso No. 0, Pagaralam, Jawa Barat 92482",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6965,"196912272019110363",Limar Oktaviani,Yogyakarta,1969-12-27,L,PNS,1,5,25,10,9,2019-11-20,Aktif,"Jalan Moch. Ramdan No. 947, Parepare, Papua 22810",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6966,"196511131996020242",Catur Saragih,Bandung,1965-11-13,L,PPPK,2,4,25,2,6,1996-02-06,Pensiun,"Jalan Siliwangi No. 35, Tebingtinggi, RI 07537",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6967,"200306042026075646",Dt. Kemba Nugroho,Tasikmalaya,2003-06-04,P,PNS,1,4,31,19,1,2026-07-09,Aktif,"Jl. Surapati No. 81, Sibolga, Kalimantan Selatan 48618",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6968,"198108252020109959","Jaya Nugroho, S.Farm",Makassar,1981-08-25,L,PNS,1,4,14,1,7,2020-10-06,Aktif,"Jl. Peta No. 763, Balikpapan, SU 56031",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6969,"200106062023104074",Tgk. Galur Megantara,Bandung,2001-06-06,L,PNS,4,4,26,10,2,2023-10-10,Aktif,"Jl. W.R. Supratman No. 4, Bitung, RI 51267",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6970,"199210242021055891",Syahrini Prasetya,Medan,1992-10-24,P,PNS,1,4,41,9,5,2021-05-11,Aktif,"Gg. Sukajadi No. 3, Ambon, Sumatera Utara 62951",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6971,"197211082000017295",Pia Mangunsong,Bandung,1972-11-08,P,PNS,1,4,24,2,5,2000-01-11,Aktif,"Jalan Rajiman No. 2, Pasuruan, KS 33831",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6972,"197107112019012923",Dr. Ulya Rahmawati,Jakarta,1971-07-11,P,PNS,1,5,39,18,8,2019-01-28,Aktif,"Gang Tebet Barat Dalam No. 587, Ternate, GO 29812",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6973,"198601172022022593",Novi Ramadan,Bekasi,1986-01-17,P,PPPK,1,4,21,13,7,2022-02-24,Aktif,"Gang Gegerkalong Hilir No. 759, Pekanbaru, JB 11108",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6974,"196705021996032641",Genta Anggriawan,Yogyakarta,1967-05-02,L,PPPK,2,4,33,3,5,1996-03-08,Aktif,"Gg. Raya Setiabudhi No. 44, Tegal, Kalimantan Timur 30965",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6975,"197305282021125835","Vino Hasanah, S.Farm",Jakarta,1973-05-28,P,PPPK,1,4,23,3,9,2021-12-10,Aktif,"Gg. Pasir Koja No. 9, Kota Administrasi Jakarta Selatan, JA 48679",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6976,"198707032025075287",drg. Tirtayasa Kusmawati,Depok,1987-07-03,L,PNS,1,4,9,12,8,2025-07-22,Aktif,"Gang Ciwastra No. 4, Sukabumi, SU 50179",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6977,"199305262016096572",Laras Anggraini,Yogyakarta,1993-05-26,P,PPPK,1,4,30,6,2,2016-09-15,Aktif,"Gang Setiabudhi No. 46, Gorontalo, JK 62622",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6978,"199507212022109248",Karya Prabowo,Jakarta,1995-07-21,P,PNS,1,4,8,20,6,2022-10-26,Aktif,"Gang Rungkut Industri No. 77, Palembang, BT 62852",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6979,"199109222017087067",Irwan Yuliarti,Semarang,1991-09-22,L,PNS,1,4,25,11,1,2017-08-11,Aktif,"Gg. Pelajar Pejuang No. 0, Gorontalo, KT 81434",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6980,"196710252019117493",Darsirah Safitri,Semarang,1967-10-25,L,PNS,1,5,8,2,10,2019-11-26,Pensiun,"Jl. Sentot Alibasa No. 07, Semarang, Papua 90445",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6981,"196406072021013997",Kartika Jailani,Surabaya,1964-06-07,P,PNS,1,4,43,1,9,2021-01-24,Pensiun,"Jalan Cikutra Barat No. 596, Tual, Aceh 57551",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6982,"197105062017108688",Ivan Napitupulu,Semarang,1971-05-06,L,PNS,1,4,13,2,9,2017-10-07,Aktif,"Jalan S. Parman No. 7, Parepare, KS 77323",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6983,"197505212007021546",Qori Najmudin,Yogyakarta,1975-05-21,P,PNS,1,5,28,13,8,2007-02-26,Aktif,"Gang Astana Anyar No. 56, Metro, BB 25718",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6984,"199509252023010738",Panca Tamba,Solo,1995-09-25,P,PNS,1,4,3,7,5,2023-01-06,Aktif,"Jalan Rajiman No. 0, Kotamobagu, SS 75066",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6985,"199311292015101618","Citra Budiman, M.M.",Surabaya,1993-11-29,P,PNS,2,5,39,16,2,2015-10-19,Aktif,"Jl. Erlangga No. 269, Depok, KU 91137",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6986,"196706122007070781",Tania Nurdiyanti,Bogor,1967-06-12,L,PPPK,1,5,3,2,8,2007-07-26,Pensiun,"Jl. Kutisari Selatan No. 37, Sibolga, JK 55708",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6987,"197601292010085839",Kayun Thamrin,Bekasi,1976-01-29,P,PPPK,1,5,8,15,8,2010-08-15,Aktif,"Gg. Astana Anyar No. 72, Salatiga, Sulawesi Tenggara 99518",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6988,"198503122017079880",Tgk. Galur Namaga,Palembang,1985-03-12,P,PNS,1,4,10,22,7,2017-07-01,Aktif,"Gg. Suryakencana No. 70, Batam, BE 07864",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6989,"196902111991057964",Gambira Agustina,Bekasi,1969-02-11,P,PPPK,1,4,27,3,1,1991-05-02,Pensiun,"Gg. Ahmad Yani No. 1, Singkawang, Riau 73634",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6990,"196309152013072226",Tomi Irawan,Bandung,1963-09-15,P,PNS,1,5,22,1,9,2013-07-15,Pensiun,"Jl. S. Parman No. 657, Palopo, MA 09026",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6991,"198006292004095519",Pia Zulaika,Malang,1980-06-29,L,PNS,1,4,30,15,1,2004-09-26,Aktif,"Gg. Tebet Barat Dalam No. 00, Bandung, Sulawesi Selatan 98895",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6992,"199008062017058057",Agus Kusmawati,Yogyakarta,1990-08-06,L,PNS,1,4,41,4,6,2017-05-28,Aktif,"Jalan Sukabumi No. 714, Padangpanjang, Sulawesi Tengah 69551",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6993,"198506292015095106",Dariati Kurniawan,Jakarta,1985-06-29,P,PNS,1,5,42,13,5,2015-09-07,Aktif,"Gg. Rajiman No. 8, Sukabumi, SU 10835",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6994,"200403162026068539",Paiman Rajata,Depok,2004-03-16,L,PPPK,1,2,41,19,2,2026-06-18,Aktif,"Jl. Pasirkoja No. 6, Tasikmalaya, DI Yogyakarta 00552",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6995,"197908162018108173","Puti Ulya Yuliarti, S.I.Kom",Palembang,1979-08-16,L,PNS,1,5,29,9,8,2018-10-17,Aktif,"Jalan Rajawali Barat No. 168, Bukittinggi, SS 31998",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6996,"198408172020113117",Drs. Malik Wahyudin,Semarang,1984-08-17,L,PNS,1,5,45,9,7,2020-11-18,Aktif,"Jl. Bangka Raya No. 960, Tasikmalaya, Riau 71600",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6997,"200401152026056560","Nilam Natsir, S.I.Kom",Surabaya,2004-01-15,L,PNS,1,4,5,13,1,2026-05-12,Aktif,"Jl. Siliwangi No. 3, Tangerang Selatan, YO 54039",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6998,"197708222008106927","dr. Elisa Nugroho, S.E.",Denpasar,1977-08-22,L,PNS,1,4,44,9,6,2008-10-16,Aktif,"Jl. Medokan Ayu No. 7, Makassar, BE 34179",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
6999,"197305122019068266","Darijan Nurdiyanti, S.T.",Tasikmalaya,1973-05-12,P,PNS,1,5,3,4,8,2019-06-01,Aktif,"Jl. Pasteur No. 50, Manado, MA 44424",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7000,"198303072020061355","Luthfi Sudiati, S.Farm",Bandung,1983-03-07,P,PNS,1,5,24,12,7,2020-06-22,Aktif,"Jalan Sentot Alibasa No. 72, Bandar Lampung, KR 92426",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7001,"197911292008115929",Ir. Ilsa Winarsih,Medan,1979-11-29,L,PPPK,1,4,12,20,6,2008-11-12,Aktif,"Jalan Ciumbuleuit No. 8, Tangerang, Nusa Tenggara Barat 88371",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7002,"197409102010053296",Hesti Simanjuntak,Tasikmalaya,1974-09-10,P,PPPK,1,4,10,22,8,2010-05-13,Aktif,"Jalan Sukabumi No. 148, Pontianak, BB 49912",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7003,"198705202025054193",Dr. Jaya Prakasa,Makassar,1987-05-20,L,PNS,1,4,34,9,8,2025-05-13,Aktif,"Jl. Peta No. 66, Mojokerto, NT 89070",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7004,"198612192024039509",Timbul Kurniawan,Yogyakarta,1986-12-19,P,PNS,1,4,30,2,7,2024-03-28,Aktif,"Gg. Kendalsari No. 15, Serang, SR 96659",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7005,"198012072017109994",Talia Latupono,Surabaya,1980-12-07,P,PPPK,1,4,18,22,7,2017-10-17,Aktif,"Gg. Rajawali Barat No. 41, Mojokerto, BT 42473",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7006,"199605282024019877","Ir. Lalita Thamrin, M.Pd",Depok,1996-05-28,L,PNS,1,4,5,19,6,2024-01-20,Aktif,"Jl. W.R. Supratman No. 82, Kota Administrasi Jakarta Pusat, Sulawesi Tengah 24893",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7007,"198512262009092620",Yance Winarno,Bogor,1985-12-26,L,PNS,2,4,47,16,2,2009-09-17,Aktif,"Gang Cikapayang No. 7, Surakarta, Sulawesi Tenggara 76739",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7008,"199012292023065582",R.A. Paramita Simbolon,Bandung,1990-12-29,P,PNS,3,2,38,15,8,2023-06-19,Aktif,"Gang Dipenogoro No. 395, Binjai, DKI Jakarta 27944",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7009,"198203102004016960",Edison Budiman,Bogor,1982-03-10,P,PNS,1,6,44,16,2,2004-01-14,Aktif,"Gang Yos Sudarso No. 53, Solok, Sulawesi Utara 12824",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7010,"200009172022122179",Argono Wibowo,Bogor,2000-09-17,P,PNS,1,4,35,6,2,2022-12-12,Aktif,"Gang Raya Setiabudhi No. 9, Balikpapan, Nusa Tenggara Timur 71932",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7011,"200301172025046848",Najwa Halimah,Jakarta,2003-01-17,P,PPPK,1,4,47,18,1,2025-04-22,Aktif,"Jl. S. Parman No. 09, Langsa, Maluku 75547",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7012,"197503192018082707",Yulia Wastuti,Bekasi,1975-03-19,P,PNS,1,4,12,3,8,2018-08-25,Aktif,"Jl. Medokan Ayu No. 816, Purwokerto, Jawa Timur 30135",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7013,"199901312023111358",Sutan Pranawa Pertiwi,Bekasi,1999-01-31,L,PNS,1,4,42,23,1,2023-11-25,Aktif,"Jl. Jend. A. Yani No. 22, Solok, Maluku Utara 37866",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7014,"197911162020014151",Cawuk Mustofa,Jakarta,1979-11-16,L,PNS,1,5,30,6,8,2020-01-05,Aktif,"Gang Suniaraja No. 61, Bengkulu, Jawa Barat 22108",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7015,"200308302025046946",Kamal Siregar,Palembang,2003-08-30,P,PNS,1,4,20,21,2,2025-04-15,Aktif,"Gg. Kapten Muslihat No. 27, Pariaman, KU 55078",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7016,"199811062022053120",Emil Prasetyo,Padang,1998-11-06,L,PNS,1,4,47,12,2,2022-05-15,Aktif,"Gang Sukajadi No. 945, Bandar Lampung, Jawa Barat 96979",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7017,"199509092017039400",Tiara Mardhiyah,Denpasar,1995-09-09,P,PPPK,1,4,32,17,2,2017-03-14,Aktif,"Gang Rajiman No. 10, Depok, SR 63468",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7018,"197411292005102873","R.A. Alika Yuniar, S.E.I",Denpasar,1974-11-29,L,PNS,1,5,43,1,6,2005-10-22,Aktif,"Gang M.T Haryono No. 72, Lubuklinggau, PA 12033",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7019,"199006032025022887",Faizah Fujiati,Palembang,1990-06-03,P,PPPK,1,4,23,13,8,2025-02-06,Aktif,"Gg. Monginsidi No. 415, Kediri, YO 94511",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7020,"199309112024069852",Cut Clara Utama,Padang,1993-09-11,P,PPPK,1,5,9,15,5,2024-06-14,Aktif,"Jl. Kapten Muslihat No. 646, Palopo, Jawa Barat 13350",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7021,"196608021991067440",Ghaliyati Rahimah,Medan,1966-08-02,L,PNS,2,5,2,2,2,1991-06-17,Pensiun,"Jalan Jakarta No. 944, Prabumulih, Jambi 24496",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7022,"198605032019033646",Jono Nurdiyanti,Bogor,1986-05-03,P,PNS,1,4,23,11,8,2019-03-12,Aktif,"Jalan Suniaraja No. 6, Banjarmasin, Sulawesi Selatan 46073",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7023,"199111192020043115","Drs. Laila Waluyo, M.TI.",Bandung,1991-11-19,L,PNS,1,2,23,7,6,2020-04-16,Aktif,"Gang M.H Thamrin No. 683, Tidore Kepulauan, KB 48443",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7024,"196407222003016723","Darimin Pudjiastuti, M.Farm",Bandung,1964-07-22,P,PNS,1,4,33,12,8,2003-01-25,Pensiun,"Gang W.R. Supratman No. 554, Kota Administrasi Jakarta Utara, PB 64698",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7025,"196310132011056257",Cut Devi Wastuti,Depok,1963-10-13,L,PNS,1,4,16,14,8,2011-05-23,Pensiun,"Jalan Kapten Muslihat No. 561, Sukabumi, KR 48102",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7026,"199006252025043469",Usyi Oktaviani,Solo,1990-06-25,P,PNS,4,4,1,5,7,2025-04-04,Aktif,"Jalan Kapten Muslihat No. 62, Bengkulu, MU 24369",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7027,"198707052013082799",Gandi Prasetyo,Bandung,1987-07-05,L,PNS,1,2,31,4,1,2013-08-22,Aktif,"Gang Tubagus Ismail No. 327, Malang, Kalimantan Selatan 12200",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7028,"200110212025023521","drg. Karna Lazuardi, S.Farm",Yogyakarta,2001-10-21,P,PPPK,1,2,17,9,1,2025-02-12,Aktif,"Gg. Monginsidi No. 61, Padangpanjang, Sulawesi Selatan 14387",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7029,"198911262015015769",Nadia Namaga,Bogor,1989-11-26,L,PPPK,2,4,14,9,1,2015-01-26,Aktif,"Gg. Rajawali Timur No. 55, Palembang, SS 00425",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7030,"200104252023107450","Hj. Wani Gunawan, M.M.",Solo,2001-04-25,P,PPPK,1,4,7,21,2,2023-10-06,Aktif,"Jl. Wonoayu No. 590, Sawahlunto, SS 16285",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7031,"199305302019057874",R.A. Rika Winarsih,Solo,1993-05-30,P,PPPK,1,4,14,3,2,2019-05-15,Aktif,"Jl. Jakarta No. 22, Sabang, KR 48714",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7032,"197802212004054490","drg. Capa Hutagalung, M.Farm",Malang,1978-02-21,P,PNS,1,4,36,21,2,2004-05-04,Aktif,"Jalan Ir. H. Djuanda No. 7, Mojokerto, MA 19206",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7033,"198111072023076666","Tina Pratiwi, M.Kom.",Bandung,1981-11-07,L,PPPK,1,4,37,20,9,2023-07-07,Aktif,"Gg. Medokan Ayu No. 07, Semarang, Sumatera Selatan 69764",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7034,"197506192019080746",drg. Mitra Salahudin,Surabaya,1975-06-19,P,PNS,1,4,43,3,9,2019-08-09,Aktif,"Gang Jakarta No. 137, Bandung, Jawa Barat 41129",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7035,"197902222019028763",R.M. Paiman Sirait,Depok,1979-02-22,L,PPPK,1,4,45,23,7,2019-02-22,Aktif,"Jalan Rumah Sakit No. 7, Padang, JA 28363",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7036,"199605152018085304",Among Latupono,Surabaya,1996-05-15,P,PNS,1,4,43,11,1,2018-08-14,Aktif,"Jalan Lembong No. 8, Meulaboh, Sulawesi Tengah 83332",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7037,"199406162025083794",Eman Pradipta,Yogyakarta,1994-06-16,P,PNS,1,4,29,19,5,2025-08-15,Aktif,"Gang Sukajadi No. 587, Serang, Sulawesi Tenggara 37416",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7038,"196801012014066908",KH. Galang Pratiwi,Malang,1968-01-01,L,PPPK,1,4,27,8,9,2014-06-17,Pensiun,"Jl. BKR No. 873, Sungai Penuh, JA 41498",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7039,"197910052018014714","Ir. Iriana Pudjiastuti, S.T.",Jakarta,1979-10-05,P,PPPK,1,5,42,11,7,2018-01-23,Aktif,"Gang Rajawali Barat No. 5, Kotamobagu, PB 27007",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7040,"199211152020096378","Jagapati Wibowo, S.T.",Makassar,1992-11-15,L,PNS,1,4,21,5,5,2020-09-28,Aktif,"Jalan Yos Sudarso No. 86, Tual, Kalimantan Selatan 06615",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7041,"199506302024067733",Hafshah Prastuti,Jakarta,1995-06-30,P,PNS,1,4,21,17,6,2024-06-04,Aktif,"Jl. Joyoboyo No. 366, Tanjungbalai, KB 64331",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7042,"200210012025110877",Azalea Pudjiastuti,Jakarta,2002-10-01,L,PNS,2,2,11,22,1,2025-11-20,Aktif,"Gang Ahmad Yani No. 965, Bekasi, Banten 02661",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7043,"196702282021062526","Daruna Saragih, S.Ked",Padang,1967-02-28,L,PNS,1,4,4,20,10,2021-06-19,Pensiun,"Jalan Lembong No. 6, Denpasar, KU 27294",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7044,"198001122023055261","Dr. Hani Hidayat, S.E.I",Medan,1980-01-12,L,PNS,1,4,17,18,9,2023-05-15,Aktif,"Jl. Kutisari Selatan No. 263, Tangerang Selatan, PA 42736",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7045,"196408061990044058",R.A. Endah Nasyidah,Malang,1964-08-06,P,PNS,1,4,17,23,2,1990-04-18,Pensiun,"Jl. Kendalsari No. 2, Sukabumi, JA 27482",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7046,"200312172025097025","H. Ghani Yolanda, M.Ak",Bekasi,2003-12-17,P,PNS,4,4,45,22,2,2025-09-08,Aktif,"Gang Pelajar Pejuang No. 560, Balikpapan, Maluku Utara 48081",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7047,"198203022024088784","Tgk. Lulut Santoso, S.H.",Padang,1982-03-02,P,PNS,1,5,33,20,9,2024-08-04,Aktif,"Gg. Pelajar Pejuang No. 380, Pekanbaru, Kalimantan Timur 19490",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7048,"199809302023025651",Edison Setiawan,Surabaya,1998-09-30,P,PNS,2,5,22,8,1,2023-02-08,Aktif,"Jl. Veteran No. 4, Batam, Kalimantan Tengah 49911",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7049,"198508282014015526",Dalimin Prabowo,Bandung,1985-08-28,L,PNS,2,4,21,8,5,2014-01-12,Aktif,"Jalan Pasirkoja No. 31, Bandar Lampung, Kalimantan Utara 51928",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7050,"199209172019045479",Prabu Andriani,Jakarta,1992-09-17,L,PNS,1,4,19,19,6,2019-04-21,Aktif,"Gang Lembong No. 342, Malang, YO 08095",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7051,"200001192025054028",Indah Siregar,Makassar,2000-01-19,P,PNS,1,4,16,22,1,2025-05-13,Aktif,"Jl. Tubagus Ismail No. 247, Cirebon, Bengkulu 43013",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7052,"199705062019114428","Bagus Nasyiah, S.Sos",Tasikmalaya,1997-05-06,L,PNS,1,5,22,10,1,2019-11-21,Aktif,"Jl. Sukabumi No. 3, Bitung, BT 26486",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7053,"199002192024012356",Gatra Sitorus,Solo,1990-02-19,P,PNS,1,2,43,19,7,2024-01-02,Aktif,"Gang M.H Thamrin No. 52, Malang, NT 22858",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7054,"196402232008086962",Virman Natsir,Cirebon,1964-02-23,L,PNS,1,5,46,8,8,2008-08-10,Aktif,"Gang H.J Maemunah No. 77, Tarakan, Papua 53018",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
7055,"196908121998094144","Genta Kurniawan, M.TI.",Bogor,1969-08-12,P,PNS,1,4,8,8,5,1998-09-28,Aktif,"Gg. Cihampelas No. 6, Depok, SB 19468",2026-07-08 00:57:02.722,2026-07-08 00:57:02.722
